,vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
7838680,2,05/20/2015 03:25:30 PM,05/20/2015 03:29:44 PM,N,1,-73.93925476074217,40.816741943359375,-73.94307708740233,40.82315826416016,1,0.55,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
3817743,1,04/18/2015 01:00:08 PM,04/18/2015 01:32:28 PM,N,1,-73.89037322998048,40.74702072143555,-73.9837875366211,40.731964111328125,2,7.7,27.0,0.0,0.5,0.0,0.0,,0.3,27.8,2,1.0
600072,2,02/21/2015 03:56:30 PM,02/21/2015 04:06:34 PM,N,1,-73.92099761962889,40.75650787353516,-73.93595123291014,40.749755859375,1,1.15,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
2213534,1,03/24/2015 08:03:50 PM,03/24/2015 08:29:18 PM,N,1,-73.95364379882812,40.58727645874024,-74.00597381591797,40.707904815673835,1,15.6,42.5,0.5,0.5,8.75,0.0,,0.3,52.55,1,1.0
9751963,2,12/20/2015 12:34:38 PM,12/20/2015 12:40:18 PM,N,1,-73.96649932861328,40.80448532104492,-73.95294189453125,40.80008316040039,5,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
1871062,1,07/26/2015 01:12:14 AM,07/26/2015 01:29:36 AM,N,1,-73.98345947265625,40.67270660400391,-73.98674011230467,40.72569274902344,2,7.5,23.0,0.5,0.5,7.45,5.54,,0.3,37.29,1,1.0
9942303,2,05/30/2015 10:04:46 PM,05/30/2015 10:11:03 PM,N,1,-73.93633270263672,40.71071243286133,-73.94078063964844,40.71577072143555,1,0.68,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
9884815,2,06/21/2015 02:15:19 AM,06/21/2015 02:20:54 AM,N,1,-73.94182586669923,40.679981231689446,-73.93305969238281,40.69045639038086,1,1.29,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
12056807,2,05/07/2015 09:58:05 AM,05/07/2015 10:04:02 AM,N,1,-73.92874145507811,40.67930603027344,-73.92300415039062,40.67282104492188,1,0.92,6.0,0.0,0.5,2.04,0.0,,0.3,8.84,1,1.0
6980466,2,06/07/2015 08:13:14 PM,06/07/2015 08:36:38 PM,N,1,-73.86916351318358,40.73410034179688,-73.81935119628906,40.75079345703125,1,6.87,22.5,0.5,0.5,4.76,0.0,,0.3,28.56,1,1.0
17543260,1,03/15/2015 04:42:25 PM,03/15/2015 04:53:38 PM,N,1,-73.92167663574217,40.76653289794922,-73.90827941894531,40.742237091064446,1,3.6,13.5,0.0,0.5,1.0,0.0,,0.3,15.3,1,1.0
15509447,2,04/30/2015 11:27:12 PM,04/30/2015 11:29:25 PM,N,1,-73.88382720947266,40.74768829345703,-73.88436126708984,40.74761199951172,1,0.01,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1.0
6169671,2,08/16/2015 01:33:31 AM,08/16/2015 01:41:04 AM,N,1,-73.95384979248048,40.71409606933594,-73.93305969238281,40.704402923583984,1,1.77,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
12557147,2,06/28/2015 05:55:55 PM,06/28/2015 06:04:50 PM,N,1,-73.90402984619139,40.75366973876953,-73.91645812988281,40.73996353149414,1,1.82,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
10097674,2,09/30/2015 11:17:04 PM,09/30/2015 11:24:31 PM,N,1,-73.96536254882812,40.71056365966797,-73.94593811035155,40.727352142333984,1,1.69,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1.0
15678271,2,12/24/2015 02:04:49 PM,12/24/2015 02:06:23 PM,N,1,-73.8821792602539,40.844871520996094,-73.87918090820312,40.84123229980469,1,0.36,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1,1.0
7233770,2,08/18/2015 04:24:46 PM,08/18/2015 04:36:12 PM,N,1,-73.9669418334961,40.80412673950195,-73.94239044189453,40.8416748046875,1,3.32,12.5,1.0,0.5,2.86,0.0,,0.3,17.16,1,1.0
5111971,2,01/26/2015 07:24:45 PM,01/26/2015 07:34:24 PM,N,1,-73.90354919433594,40.6783561706543,-73.87892150878906,40.67016220092773,1,1.91,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1,1.0
4588409,2,03/28/2015 03:00:49 PM,03/28/2015 03:33:57 PM,N,1,-73.8822021484375,40.85686874389648,-73.90499114990233,40.87483215332031,1,8.79,29.5,0.0,0.5,0.0,0.0,,0.3,30.3,2,1.0
1049924,2,01/10/2015 12:32:50 PM,01/10/2015 12:34:47 PM,N,1,-73.93907165527342,40.82149887084961,-73.9379653930664,40.82529067993164,1,0.51,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2,1.0
7878899,2,06/20/2015 09:54:45 PM,06/20/2015 10:03:41 PM,N,1,-73.91484069824217,40.74359130859375,-73.91966247558595,40.75807189941406,1,1.67,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
10208163,2,05/03/2015 10:02:11 PM,05/03/2015 10:17:44 PM,N,1,-73.97480773925781,40.688175201416016,-73.9904556274414,40.73134613037109,2,3.76,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,1,1.0
9754825,2,09/30/2015 01:59:38 PM,09/30/2015 02:26:34 PM,N,1,-73.87487030029298,40.76020431518555,-73.86327362060547,40.74964141845703,1,2.08,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1,1.0
9442082,1,01/31/2015 07:15:39 PM,01/31/2015 07:32:14 PM,N,1,-73.95466613769531,40.73291015625,-73.93937683105469,40.715190887451165,1,2.2,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
6193171,2,01/25/2015 03:37:01 PM,01/25/2015 03:44:14 PM,N,1,-73.9110336303711,40.861576080322266,-73.90125274658203,40.85570526123047,1,1.16,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
14411384,2,07/26/2015 02:38:26 AM,07/26/2015 02:56:42 AM,N,1,-73.96601104736328,40.71294784545898,-73.97681427001953,40.66714859008789,1,5.91,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1,1.0
18424997,2,03/03/2015 07:54:58 AM,03/03/2015 08:29:37 AM,N,1,-73.9211196899414,40.826290130615234,-73.8460693359375,40.84544372558594,1,5.12,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,2,1.0
5828954,2,10/21/2015 10:04:03 AM,10/21/2015 10:24:50 AM,N,1,-73.94342041015625,40.79946899414063,-73.96521759033203,40.76951599121094,1,2.71,15.0,0.0,0.5,3.16,0.0,,0.3,18.96,1,1.0
3387271,2,05/27/2015 09:44:07 PM,05/27/2015 09:57:46 PM,N,1,-73.8299102783203,40.71368789672852,-73.8681411743164,40.7415771484375,2,4.9,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1.0
10907864,1,11/05/2015 08:29:55 AM,11/05/2015 08:37:41 AM,N,1,-73.94104766845702,40.813980102539055,-73.94368743896483,40.79937744140625,1,1.2,7.5,0.0,0.5,1.0,0.0,,0.3,9.3,1,1.0
5078879,2,03/13/2015 12:12:14 AM,03/13/2015 12:18:42 AM,N,1,-73.96366882324217,40.710235595703125,-73.95465087890625,40.71870040893555,1,0.89,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
4019985,1,01/09/2015 07:25:08 PM,01/09/2015 07:37:17 PM,N,1,-73.892578125,40.74839782714844,-73.91144561767578,40.779155731201165,1,2.8,11.5,1.0,0.5,0.0,0.0,,0.3,13.3,2,1.0
6388127,2,09/22/2015 09:17:37 AM,09/22/2015 09:29:30 AM,N,1,-73.96041870117188,40.807579040527344,-73.98075866699219,40.78423690795898,1,2.04,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
11545987,2,11/08/2015 06:31:32 PM,11/08/2015 06:41:04 PM,N,1,-73.95027923583984,40.71111679077149,-73.95396423339844,40.72962188720703,1,1.55,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1,1.0
7954595,2,07/09/2015 07:52:35 PM,07/09/2015 08:06:23 PM,N,1,-73.995849609375,40.697025299072266,-73.9808120727539,40.67655563354492,5,2.2,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
12416053,1,10/08/2015 11:11:15 PM,10/08/2015 11:20:27 PM,N,1,-73.9689712524414,40.67772674560546,-73.97618865966798,40.64151382446289,1,3.1,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0
5573792,2,09/28/2015 03:53:16 AM,09/28/2015 03:57:35 AM,N,1,-73.88972473144531,40.74701690673828,-73.87374877929686,40.743518829345696,1,0.94,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
11893796,2,07/31/2015 05:08:43 PM,07/31/2015 05:16:28 PM,N,1,-73.9188461303711,40.759071350097656,-73.9010238647461,40.772754669189446,1,1.7,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2312162,1,05/31/2015 10:20:20 PM,05/31/2015 10:21:13 PM,N,5,-73.95746612548828,40.64529037475586,-73.95748901367188,40.64528274536133,2,0.2,25.0,0.0,0.0,12.0,0.0,,0.0,37.0,1,2.0
16801739,2,12/17/2015 12:31:37 PM,12/17/2015 12:52:11 PM,N,1,-73.9522933959961,40.789749145507805,-74.00279235839844,40.760501861572266,1,4.51,17.5,0.0,0.5,4.58,0.0,,0.3,22.88,1,1.0
11556168,2,06/01/2015 09:13:56 PM,06/01/2015 09:43:12 PM,N,1,-73.86181640625,40.75005340576172,-73.94577026367188,40.790157318115234,1,8.41,27.5,0.5,0.5,1.0,0.0,,0.3,29.8,1,1.0
444930,2,02/23/2015 07:09:27 PM,02/23/2015 07:32:11 PM,N,1,-73.96063995361328,40.66056823730469,-73.95868682861328,40.66594314575195,1,2.28,14.5,1.0,0.5,0.0,0.0,,0.3,16.3,2,1.0
13863770,2,05/07/2015 10:52:15 AM,05/07/2015 11:10:45 AM,N,1,-73.9920654296875,40.695091247558594,-73.87242126464845,40.77439880371094,4,10.03,28.5,0.0,0.5,5.86,0.0,,0.3,35.16,1,1.0
14401156,2,07/16/2015 05:24:14 PM,07/16/2015 05:31:50 PM,N,1,-73.92131805419923,40.76658248901367,-73.90718078613281,40.76673126220703,3,0.96,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
1871814,2,12/05/2015 10:24:02 AM,12/05/2015 10:46:49 AM,N,1,-73.96090698242188,40.66308975219727,-73.93325805664062,40.70291519165039,1,4.04,17.5,0.0,0.5,4.58,0.0,,0.3,22.88,1,1.0
6635375,2,10/08/2015 04:40:18 PM,10/08/2015 04:44:19 PM,N,1,-73.94590759277342,40.8079948425293,-73.9395980834961,40.82085418701172,1,1.07,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,1,1.0
16049212,1,08/07/2015 10:47:18 PM,08/07/2015 11:13:05 PM,N,1,-73.9580078125,40.717533111572266,-73.98018646240233,40.737617492675774,1,4.0,18.0,0.5,0.5,3.5,0.0,,0.3,22.8,1,1.0
7360100,2,04/27/2015 11:55:59 AM,04/27/2015 12:19:35 PM,N,1,-73.93900299072266,40.805171966552734,-73.9879379272461,40.77789688110352,1,4.45,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,2,1.0
6425730,2,04/30/2015 06:55:51 PM,04/30/2015 06:59:38 PM,N,1,-73.92682647705078,40.76262283325195,-73.92388916015625,40.75838851928711,1,0.48,4.5,1.0,0.5,1.26,0.0,,0.3,7.56,1,1.0
6481148,2,05/14/2015 07:20:33 AM,05/14/2015 07:55:11 AM,N,1,-73.9242172241211,40.76136779785156,-73.77639770507811,40.64524459838867,1,14.69,42.0,0.0,0.5,5.0,0.0,,0.3,47.8,1,1.0
9784171,2,06/21/2015 02:13:06 PM,06/21/2015 02:20:47 PM,N,1,-73.95964050292967,40.8135986328125,-73.9664306640625,40.79449462890625,1,1.6,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
7934884,2,01/28/2015 01:42:46 PM,01/28/2015 02:08:20 PM,N,1,-73.95093536376953,40.820613861083984,-73.94710540771484,40.77157211303711,1,4.87,19.5,0.0,0.5,3.0,0.0,,0.3,23.3,1,1.0
3143844,2,06/27/2015 12:43:56 AM,06/27/2015 12:53:17 AM,N,1,-73.9846954345703,40.67104721069336,-73.96083068847656,40.660690307617195,1,2.04,9.5,0.5,0.5,3.24,0.0,,0.3,14.04,1,1.0
5652025,1,08/10/2015 04:21:52 PM,08/10/2015 04:37:40 PM,N,1,-73.95794677734375,40.71800231933594,-73.99319458007811,40.71960067749024,1,2.6,13.0,1.0,0.5,3.7,0.0,,0.3,18.5,1,1.0
4945605,2,11/18/2015 09:58:31 AM,11/18/2015 10:17:18 AM,N,1,-73.92101287841797,40.7565803527832,-73.8762435913086,40.75055313110352,1,3.01,14.5,0.0,0.5,3.06,0.0,,0.3,18.36,1,1.0
3188520,2,11/07/2015 10:29:13 PM,11/07/2015 10:32:47 PM,N,1,-73.96874237060547,40.63893127441406,-73.97291564941406,40.63571548461913,1,0.46,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
619207,2,02/14/2015 08:21:21 PM,02/14/2015 08:28:19 PM,N,1,-73.9035415649414,40.74532318115234,-73.9213638305664,40.74373245239258,2,0.95,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
13623146,2,06/22/2015 09:50:35 PM,06/22/2015 09:53:53 PM,N,1,-73.95362854003906,40.665809631347656,-73.95332336425781,40.68034744262695,2,0.99,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
19153691,1,05/04/2015 12:15:34 PM,05/04/2015 12:36:34 PM,N,5,-73.89214324951173,40.75958251953125,-73.73802947998048,40.73345565795898,2,11.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,2.0
374353,2,01/18/2015 01:18:52 AM,01/18/2015 01:27:00 AM,N,1,-73.9778060913086,40.68464279174805,-73.94792175292967,40.686466217041016,1,2.04,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
6709513,2,08/03/2015 11:31:22 PM,08/03/2015 11:36:20 PM,N,1,-73.9571762084961,40.69014358520508,-73.9433364868164,40.6805534362793,1,1.4,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1.0
3563078,1,06/14/2015 11:14:53 PM,06/14/2015 11:42:11 PM,N,1,-73.93124389648438,40.69478988647461,-74.00386047363281,40.746746063232415,1,7.4,25.0,0.5,0.5,1.0,0.0,,0.3,27.3,1,1.0
5987723,2,12/25/2015 08:32:59 AM,12/25/2015 08:35:37 AM,N,1,-73.9203109741211,40.69078063964844,-73.92388916015625,40.69002151489258,1,0.3,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1,1.0
18885385,2,07/08/2015 07:17:52 PM,07/08/2015 07:21:30 PM,N,1,-73.93601989746092,40.80638122558594,-73.94524383544923,40.808631896972656,1,0.6,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
6208654,2,07/12/2015 02:34:40 AM,07/12/2015 02:50:46 AM,N,1,-73.95752716064453,40.72929382324219,-73.93172454833984,40.69947052001953,5,3.01,13.5,0.5,0.5,2.96,0.0,,0.3,17.76,1,1.0
9573015,2,09/21/2015 01:48:18 PM,09/21/2015 01:58:01 PM,N,1,-73.9261703491211,40.82833862304688,-73.93108367919923,40.84895324707031,1,2.31,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
8856031,2,03/18/2015 12:39:25 PM,03/18/2015 01:02:31 PM,N,1,-73.9484634399414,40.64052581787109,-74.01174163818358,40.65143585205078,5,6.21,21.5,0.0,0.5,0.0,0.0,,0.3,22.3,1,1.0
14509374,2,10/07/2015 06:21:59 PM,10/07/2015 06:26:37 PM,N,1,-73.89112854003906,40.7469139099121,-73.9004364013672,40.7491569519043,1,0.73,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
12886619,2,03/31/2015 09:32:19 PM,03/31/2015 09:44:29 PM,N,1,-73.92308044433594,40.76406478881836,-73.91057586669923,40.74471282958984,6,2.24,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1,1.0
3934607,2,12/04/2015 05:40:36 PM,12/04/2015 06:04:50 PM,N,1,-73.95597839355469,40.81358337402344,-73.930908203125,40.821327209472656,1,2.17,15.5,1.0,0.5,0.0,0.0,,0.3,17.3,2,1.0
804747,2,02/09/2015 09:26:47 AM,02/09/2015 09:37:41 AM,N,1,-73.90082550048828,40.74131774902344,-73.93653869628906,40.741405487060554,1,2.13,10.0,0.0,0.5,1.0,0.0,,0.3,11.8,1,1.0
2301960,2,12/29/2015 03:50:48 PM,12/29/2015 04:04:59 PM,N,1,-73.95399475097656,40.78902053833008,-73.96317291259764,40.768379211425774,1,1.93,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
12574884,2,06/09/2015 08:23:01 PM,06/09/2015 08:36:11 PM,N,1,-73.9378890991211,40.67900848388672,-73.94831848144531,40.660926818847656,1,2.38,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0
12528503,2,03/23/2015 09:17:29 AM,03/23/2015 09:52:30 AM,N,1,-73.94847106933594,40.71487808227539,-73.97901916503906,40.76043701171875,1,5.22,23.5,0.0,0.5,0.0,5.54,,0.3,29.84,1,1.0
14134593,2,11/20/2015 06:10:15 AM,11/20/2015 06:27:28 AM,N,1,-73.94107818603516,40.79246139526367,-73.99169921875,40.74977111816406,1,4.7,16.5,0.0,0.5,3.46,0.0,,0.3,20.76,1,1.0
1214189,2,02/13/2015 04:07:17 PM,02/13/2015 04:32:46 PM,N,1,-73.88437652587889,40.84212112426758,-73.92207336425781,40.83595657348633,1,2.85,16.0,1.0,0.5,0.0,0.0,,0.3,17.8,2,1.0
15181645,2,04/11/2015 06:51:09 PM,04/11/2015 07:00:14 PM,N,1,-73.94918823242188,40.7856559753418,-73.95553588867188,40.80414581298828,1,1.87,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1,1.0
5395622,2,01/05/2015 07:41:38 PM,01/05/2015 07:50:57 PM,N,1,-73.93636322021484,40.74319839477539,-73.95355987548828,40.71988677978516,1,2.82,10.5,1.0,0.5,1.0,0.0,,0.3,13.3,1,1.0
3953058,2,08/24/2015 08:56:23 AM,08/24/2015 09:19:20 AM,N,1,-73.98329162597656,40.696392059326165,-73.97703552246092,40.755332946777344,5,6.76,23.5,0.0,0.5,7.29,0.0,,0.3,31.59,1,1.0
8398416,2,04/19/2015 06:03:46 PM,04/19/2015 06:39:59 PM,N,1,-73.9552230834961,40.72367477416992,-73.97157287597656,40.79255676269531,1,8.41,31.0,0.0,0.5,6.36,0.0,,0.3,38.16,1,1.0
11402922,1,05/26/2015 02:29:33 PM,05/26/2015 02:44:36 PM,N,1,-73.9569091796875,40.690711975097656,-73.93306732177734,40.670654296875,1,2.5,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
6930459,2,07/23/2015 06:38:28 PM,07/23/2015 06:53:28 PM,N,1,-73.87088775634764,40.7340202331543,-73.92115783691406,40.74358367919922,1,2.76,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
13961874,2,04/24/2015 06:35:50 PM,04/24/2015 06:40:19 PM,N,1,-73.97603607177734,40.683696746826165,-73.96902465820312,40.677261352539055,1,0.79,5.0,1.0,0.5,1.0,0.0,,0.3,7.8,1,1.0
15497300,2,07/07/2015 07:33:57 PM,07/07/2015 07:40:17 PM,N,1,-73.8607177734375,40.83356857299805,-73.84298706054686,40.843120574951165,1,1.51,7.0,1.0,0.5,1.0,0.0,,0.3,9.8,1,1.0
11179541,2,06/05/2015 06:09:47 PM,06/05/2015 06:21:33 PM,N,1,-73.9192886352539,40.759010314941406,-73.94273376464845,40.75416564941406,1,2.22,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
4384564,2,10/12/2015 10:55:34 AM,10/12/2015 10:59:48 AM,N,1,-73.92594909667967,40.828125,-73.9254150390625,40.834659576416016,6,0.73,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
11332810,2,12/14/2015 08:39:36 PM,12/14/2015 08:58:01 PM,N,1,-73.93917846679686,40.80526351928711,-73.97599029541014,40.78317642211913,2,3.69,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1.0
896638,2,02/13/2015 10:38:33 PM,02/13/2015 10:55:25 PM,N,1,-73.94854736328125,40.72531509399414,-73.99262237548828,40.7199821472168,6,3.37,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1,1.0
328689,2,02/02/2015 05:35:16 PM,02/02/2015 05:38:40 PM,N,1,-73.9207992553711,40.759803771972656,-73.91312408447266,40.759475708007805,5,0.49,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
684289,1,02/17/2015 07:36:09 PM,02/17/2015 07:44:34 PM,N,1,-73.95319366455078,40.78834533691406,-73.95600128173827,40.77382659912109,1,1.3,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
632941,2,02/17/2015 12:27:18 PM,02/17/2015 12:31:53 PM,N,1,-73.9017562866211,40.84605407714844,-73.89449310302734,40.84651565551758,1,0.57,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
12697024,2,10/20/2015 10:49:52 PM,10/20/2015 10:59:52 PM,N,1,-73.92125701904298,40.817092895507805,-73.89505767822266,40.83258438110352,1,2.24,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
3768522,2,01/08/2015 07:22:47 PM,01/08/2015 07:28:49 PM,N,1,-73.95478057861328,40.68804550170898,-73.95783233642578,40.67107391357422,1,2.37,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
7361542,1,01/20/2015 08:40:01 AM,01/20/2015 08:55:21 AM,N,1,-73.9390869140625,40.8055076599121,-73.96623229980467,40.79240036010742,1,2.5,12.0,0.0,0.5,2.55,0.0,,0.3,15.35,1,1.0
17507357,2,06/24/2015 02:29:26 PM,06/24/2015 02:38:04 PM,N,1,-73.9381103515625,40.804649353027344,-73.93287658691406,40.78446578979492,1,2.51,10.0,0.0,0.5,0.0,5.54,,0.3,16.34,2,1.0
6348782,1,07/13/2015 09:38:55 AM,07/13/2015 10:18:23 AM,N,1,-73.9668426513672,40.68663024902344,-73.98830413818358,40.769508361816406,1,8.0,31.0,0.0,0.5,7.95,0.0,,0.3,39.75,1,1.0
5486931,1,06/08/2015 05:18:15 PM,06/08/2015 05:29:48 PM,N,1,-73.99832916259764,40.63945007324219,-73.97416687011719,40.6478271484375,2,1.5,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
17634290,2,11/07/2015 02:18:17 AM,11/07/2015 02:21:58 AM,N,1,-73.89146423339844,40.74667739868164,-73.87770080566406,40.74383544921875,1,0.94,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1,1.0
4783702,1,01/25/2015 04:30:50 AM,01/25/2015 04:49:43 AM,N,1,-73.88726043701173,40.74729919433594,-73.95410919189453,40.73025894165039,1,4.1,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1.0
3454227,2,10/06/2015 02:51:38 PM,10/06/2015 02:54:31 PM,N,1,-73.95133209228516,40.74337768554688,-73.95240783691406,40.73419189453125,1,0.64,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1,1.0
9080316,2,01/17/2015 09:45:31 PM,01/17/2015 09:46:44 PM,N,1,-73.93890380859375,40.67803192138672,-73.9389419555664,40.67797470092773,1,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1,1.0
12389944,2,04/04/2015 01:22:42 PM,04/04/2015 01:26:23 PM,N,1,-73.9422836303711,40.82240295410156,-73.94224548339844,40.82954025268555,1,0.64,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
9506648,2,07/17/2015 12:59:24 PM,07/17/2015 01:05:08 PM,N,1,-73.91156005859375,40.843788146972656,-73.9195556640625,40.83520126342773,1,1.29,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1,1.0
17524687,2,03/28/2015 09:25:24 PM,03/28/2015 09:32:05 PM,N,1,-73.8189697265625,40.709083557128906,-73.84342956542967,40.72098159790039,1,1.63,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
11469569,1,06/18/2015 06:11:43 PM,06/18/2015 06:22:26 PM,N,1,-73.93568420410156,40.68044662475586,-73.94292449951173,40.6765251159668,1,1.1,8.0,0.5,0.5,2.75,0.0,,0.3,12.05,1,1.0
4121192,2,10/16/2015 12:15:00 AM,10/16/2015 12:50:42 AM,N,1,-73.96227264404298,40.673458099365234,-73.98548889160156,40.71927261352539,4,5.84,27.0,0.5,0.5,5.66,0.0,,0.3,33.96,1,1.0
7555813,2,07/26/2015 06:19:54 PM,07/26/2015 06:25:09 PM,N,1,-73.94670867919923,40.80080795288086,-73.95095825195312,40.81013107299805,1,0.89,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
9653492,2,01/01/2015 04:47:01 AM,01/01/2015 05:00:36 AM,N,1,-73.89082336425781,40.746936798095696,-73.85574340820312,40.74457550048828,1,2.49,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1.0
8814189,2,08/29/2015 11:33:36 AM,08/29/2015 11:38:07 AM,N,1,-73.84786224365233,40.722782135009766,-73.83563232421875,40.71738052368164,1,0.76,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
13665194,2,10/18/2015 05:30:55 AM,10/18/2015 05:40:17 AM,N,1,-73.94405364990233,40.8150634765625,-73.95094299316406,40.80534744262695,1,1.58,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
14102390,1,10/31/2015 02:00:07 AM,10/31/2015 02:23:18 AM,N,1,-73.94851684570312,40.753902435302734,-73.87857055664062,40.75447463989258,1,4.4,18.5,0.5,0.5,2.0,0.0,,0.3,21.8,1,1.0
11392361,1,11/06/2015 02:16:16 PM,11/06/2015 02:28:55 PM,N,1,-73.97025299072266,40.69319152832031,-73.93253326416014,40.68516540527344,1,2.8,11.0,0.0,0.5,3.5,0.0,,0.3,15.3,1,1.0
138196,2,02/08/2015 12:55:59 PM,02/08/2015 01:09:04 PM,N,1,-73.81873321533203,40.69599151611328,-73.75521850585938,40.72404098510742,1,4.57,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1.0
8980338,2,09/09/2015 06:18:37 PM,09/09/2015 06:36:20 PM,N,1,-73.94013214111328,40.84075546264648,-73.90653228759764,40.85773086547852,1,4.19,15.0,1.0,0.5,0.0,0.0,,0.3,16.8,2,1.0
12510290,1,12/18/2015 11:09:10 PM,12/18/2015 11:30:12 PM,N,1,-73.94425964355469,40.80959701538086,-73.98199462890625,40.76332473754882,1,4.3,17.5,0.5,0.5,2.0,0.0,,0.3,20.8,1,1.0
4608282,2,10/24/2015 10:05:29 AM,10/24/2015 10:16:08 AM,N,1,-73.9219207763672,40.867488861083984,-73.96096038818358,40.81233978271485,1,5.01,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2,1.0
13325775,2,12/04/2015 02:07:51 PM,12/04/2015 02:10:33 PM,N,1,-73.93634796142578,40.7602653503418,-73.92696380615233,40.760059356689446,1,0.62,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
451007,1,02/11/2015 06:30:54 PM,02/11/2015 06:36:10 PM,N,1,-73.94583892822266,40.7900390625,-73.9332733154297,40.79890060424805,1,1.1,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
